session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,18,4bhjmaks,4,practice,PracticeGameOutcome,1548350748,16,1,False
1,18,4bhjmaks,5,game,GameInfo,1548350786,38,1,False
1,18,4bhjmaks,6,game,Game,1548350858,72,1,False
1,18,4bhjmaks,8,game,Game,1548350926,68,2,False
1,18,4bhjmaks,10,game,Game,1548350995,69,3,False
1,18,4bhjmaks,12,game,Game,1548351067,72,4,False
1,18,4bhjmaks,14,game,Game,1548351139,72,5,False
1,18,4bhjmaks,16,game,Game,1548351207,68,6,False
1,18,4bhjmaks,18,game,Game,1548351274,67,7,False
1,18,4bhjmaks,20,game,Game,1548351342,68,8,False
1,18,4bhjmaks,22,game,Game,1548351410,68,9,False
1,18,4bhjmaks,24,game,Game,1548351478,68,10,False
1,18,4bhjmaks,26,game,Game,1548351547,69,11,False
1,18,4bhjmaks,28,game,Game,1548351615,68,12,False
1,18,4bhjmaks,30,game,Game,1548351683,68,13,False
1,18,4bhjmaks,32,game,Game,1548351750,67,14,False
1,18,4bhjmaks,34,game,Game,1548351818,68,15,False
1,18,4bhjmaks,36,game,Game,1548351888,70,16,False
1,18,4bhjmaks,38,game,Game,1548351956,68,17,False
1,18,4bhjmaks,40,game,Game,1548352023,67,18,False
1,18,4bhjmaks,42,game,Game,1548352093,70,19,False
1,18,4bhjmaks,44,game,Game,1548352163,70,20,False
1,18,4bhjmaks,45,payoff,GameOutcome,1548352247,84,1,False
1,19,dyfhrnow,1,instructions,Instructions,1548350621,534,1,False
1,19,dyfhrnow,2,practice,PracticeInfo,1548350643,22,1,False
1,19,dyfhrnow,3,practice,PracticeGame,1548350717,74,1,False
1,19,dyfhrnow,4,practice,PracticeGameOutcome,1548350787,70,1,False
1,19,dyfhrnow,5,game,GameInfo,1548350793,6,1,False
1,19,dyfhrnow,6,game,Game,1548350864,71,1,False
1,19,dyfhrnow,8,game,Game,1548350933,69,2,False
1,19,dyfhrnow,10,game,Game,1548351002,69,3,False
1,19,dyfhrnow,12,game,Game,1548351077,75,4,False
1,19,dyfhrnow,14,game,Game,1548351145,68,5,False
1,19,dyfhrnow,16,game,Game,1548351213,68,6,False
1,19,dyfhrnow,18,game,Game,1548351282,69,7,False
1,19,dyfhrnow,20,game,Game,1548351351,69,8,False
1,19,dyfhrnow,22,game,Game,1548351419,68,9,False
1,19,dyfhrnow,24,game,Game,1548351487,68,10,False
1,19,dyfhrnow,26,game,Game,1548351555,68,11,False
1,19,dyfhrnow,28,game,Game,1548351624,69,12,False
1,19,dyfhrnow,30,game,Game,1548351692,68,13,False
1,19,dyfhrnow,32,game,Game,1548351761,69,14,False
1,19,dyfhrnow,34,game,Game,1548351830,69,15,False
1,19,dyfhrnow,36,game,Game,1548351898,68,16,False
1,19,dyfhrnow,38,game,Game,1548351970,72,17,False
1,19,dyfhrnow,40,game,Game,1548352038,68,18,False
1,19,dyfhrnow,42,game,Game,1548352106,68,19,False
1,19,dyfhrnow,44,game,Game,1548352175,69,20,False
1,19,dyfhrnow,45,payoff,GameOutcome,1548352277,102,1,False
